"ITTER107","Territory","TIPO_DATO15","Biometric functions","SEXISTAT1","Gender","ETA1","Age and age class","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y55-59","55-59 years","2019","2019",0.9763752,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y55-59","55-59 years","2020","2020",0.9737817,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1974","1974",4470,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1975","1975",4536,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1976","1976",4419,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1977","1977",4200,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1978","1978",4120,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1979","1979",4140,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1980","1980",4252,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1981","1981",4136,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1982","1982",4164,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1983","1983",4164,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1984","1984",4000,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1985","1985",3985,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1986","1986",3868,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1987","1987",3757,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1988","1988",3634,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1989","1989",3465,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1990","1990",3405,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1991","1991",3287,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1992","1992",3160,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1993","1993",3050,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1994","1994",2959,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1995","1995",2887,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1996","1996",2825,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1997","1997",2773,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1998","1998",2782,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","1999","1999",2732,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2000","2000",2636,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2001","2001",2527,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2002","2002",2466,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2003","2003",2428,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2004","2004",2298,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2005","2005",2258,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2006","2006",2227,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2007","2007",2175,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2008","2008",2192,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2009","2009",2137,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2010","2010",2060,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2011","2011",2051,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2012","2012",1993,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2013","2013",1974,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2014","2014",1928,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2015","2015",1978,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2016","2016",1913,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2017","2017",1860,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2018","2018",1840,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2019","2019",1780,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y55-59","55-59 years","2020","2020",1940,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1974","1974",6265,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1975","1975",6530,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1976","1976",6630,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1977","1977",6579,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1978","1978",6576,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1979","1979",6526,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1980","1980",6517,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1981","1981",6079,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1982","1982",5935,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1983","1983",6003,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1984","1984",5817,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1985","1985",5858,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1986","1986",5833,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1987","1987",5759,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1988","1988",5633,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1989","1989",5421,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1990","1990",5288,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1991","1991",5160,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1992","1992",4979,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1993","1993",4871,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1994","1994",4766,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1995","1995",4628,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1996","1996",4545,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1997","1997",4423,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1998","1998",4330,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","1999","1999",4124,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2000","2000",3960,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2001","2001",3809,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2002","2002",3742,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2003","2003",3823,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2004","2004",3679,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2005","2005",3590,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2006","2006",3465,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2007","2007",3377,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2008","2008",3305,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2009","2009",3321,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2010","2010",3173,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2011","2011",3173,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2012","2012",3168,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2013","2013",3128,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2014","2014",3055,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2015","2015",3115,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2016","2016",2916,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2017","2017",2935,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2018","2018",2887,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2019","2019",2801,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y60-64","60-64 years","2020","2020",3154,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1974","1974",0.9065069,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1975","1975",0.9034067,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1976","1976",0.9039326,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1977","1977",0.906563,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1978","1978",0.9077511,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1979","1979",0.907427,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1980","1980",0.9051975,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1981","1981",0.9098635,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1982","1982",0.9109686,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1983","1983",0.9101803,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1984","1984",0.9155313,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1985","1985",0.9166837,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1986","1986",0.9187236,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1987","1987",0.9208049,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1988","1988",0.9220567,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1989","1989",0.9240159,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1990","1990",0.9251083,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1991","1991",0.9270982,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1992","1992",0.9290541,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1993","1993",0.9303997,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1994","1994",0.9319875,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1995","1995",0.9338453,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1996","1996",0.9352791,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1997","1997",0.9373644,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1998","1998",0.9379959,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","1999","1999",0.9410599,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2000","2000",0.9439585,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2001","2001",0.9466205,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2002","2002",0.947949,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2003","2003",0.9484718,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2004","2004",0.9507912,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2005","2005",0.9519083,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2006","2006",0.9530755,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2007","2007",0.9537416,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2008","2008",0.9543823,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2009","2009",0.9545958,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2010","2010",0.9567186,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2011","2011",0.9573254,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2012","2012",0.957882,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2013","2013",0.9584193,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2014","2014",0.9590391,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2015","2015",0.9580913,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2016","2016",0.9600324,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2017","2017",0.960213,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2018","2018",0.9610539,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2019","2019",0.9623901,,
"IT","Italy","PROJPROB","projection probability - Px","9","total","Y60-64","60-64 years","2020","2020",0.9571603,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1974","1974",74.24909,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1975","1975",77.3637,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1976","1976",78.27886,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1977","1977",77.19158,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1978","1978",76.783,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1979","1979",75.97782,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1980","1980",75.76662,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1981","1981",70.26015,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1982","1982",68.35079,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1983","1983",68.97755,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1984","1984",66.45078,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1985","1985",66.73257,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1986","1986",66.19012,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1987","1987",65.13736,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y60-64","60-64 years","1988","1988",63.43501,,
